,Price,Prediction,error_percentage
2316,647000,600705.79,-7.1552102009273515
14396,875000,1103845.0,26.153714285714287
16177,484900,522069.62,7.66541967415962
22906,1100000,1048705.0,-4.663181818181818
12798,836000,849560.48,1.6220669856459307
49786,586000,687399.0,17.30358361774744
32428,1502000,1507193.0,0.34573901464713713
17851,925000,823512.53,-10.971618378378375
10052,775000,865250.5,11.645225806451613
35204,1698000,2084538.09,22.764316254416965
15712,475000,477115.0,0.44526315789473686
50183,592000,609977.77,3.0367854729729764
9202,757000,872838.9,15.302364597093796
45611,6550000,4204801.59,-35.8045558778626
25115,1205000,1229482.99,2.031783402489626
20713,1004000,1068823.62,6.4565358565737165
20160,994000,1091519.0,9.810764587525151
2732,650000,693636.0,6.713230769230768
50294,595000,1078616.0,81.28
24704,1198000,1457753.39,21.682252921535884
41021,2650000,2011177.0,-24.106528301886794
40501,2500000,2374910.3,-5.003588000000008
51713,615000,641339.0,4.282764227642277
43408,519000,517318.99,-0.3238940269749536
27670,1327000,1326252.18,-0.05635418236624455
22920,1100000,1117778.86,1.6162600000000094
42431,3288000,3709670.0,12.824513381995134
52396,624000,724829.95,16.158645833333328
31969,1488000,1409078.0,-5.303897849462365
955,459000,460384.0,0.30152505446623096
28151,1350000,1289880.0,-4.453333333333333
14889,886297,886972.04,0.07616408495121131
19673,979900,981746.99,0.1884876007755884
46367,534300,510523.81,-4.449970054276624
15019,889000,866541.02,-2.5263194600674894
52542,625000,607776.0,-2.75584
40395,2490000,2307391.38,-7.333679518072294
13511,850000,784872.85,-7.662017647058826
50398,595000,583838.0,-1.8759663865546217
33061,1550000,1732167.0,11.752709677419356
14106,868000,995043.0,14.636290322580644
28484,1370000,1571016.64,14.672747445255466
9809,770000,763850.64,-0.79861818181818
19350,970000,1029963.32,6.181785567010304
32127,1498000,1491451.0,-0.43718291054739655
6483,710000,818116.12,15.227622535211266
32857,1538000,1505767.01,-2.095773081924577
50144,590000,595400.0,0.9152542372881356
27158,1300000,1280020.5,-1.5368846153846154
27149,1300000,1264954.0,-2.695846153846154
45811,8980000,7584519.0,-15.539877505567928
6961,719900,719900.0,0.0
19559,975000,980381.76,0.5519753846153855
16841,899000,1135496.2,26.306585094549494
19259,968000,1018569.24,5.224095041322313
27230,1300000,1314771.99,1.1363069230769223
638,450000,478947.0,6.432666666666667
49864,588000,569355.99,-3.1707500000000013
48660,570000,647747.59,13.639928070175433
46578,536500,533520.0,-0.5554520037278657
47581,553000,545655.0,-1.3282097649186257
27059,1299800,1063671.44,-18.16653023542084
24392,1180000,1211581.99,2.676439830508474
53608,415000,453275.0,9.22289156626506
35923,1750000,1908287.97,9.045026857142856
15678,475000,475719.16,0.1514021052631525
8933,750000,741970.88,-1.0705493333333327
9195,756800,771017.0,1.8785676532769555
47922,559900,639766.44,14.264411502053928
6844,717500,706019.58,-1.6000585365853717
6974,719900,838424.0,16.46395332685095
851,455000,469232.0,3.127912087912088
54495,438000,453747.76,3.595378995433792
43854,525000,507375.0,-3.357142857142857
383,446000,468537.52,5.05325560538117
23387,1130000,1094942.35,-3.102446902654859
3986,670000,684871.0,2.2195522388059703
19779,980000,933085.8,-4.787163265306118
6484,710000,729697.0,2.7742253521126763
31472,1453800,1437087.37,-1.14958247351767
49705,585000,617977.44,5.637169230769222
44841,4188000,2510640.75,-40.051558022922634
19639,979000,969036.99,-1.0176721144024525
427,448000,520344.0,16.148214285714285
41785,2920000,3028177.72,3.7047164383561713
18330,940000,1006486.88,7.073072340425532
53347,405000,405000.0,0.0
38988,2189000,2201923.71,0.5903933302878009
9017,751088,728416.0,-3.0185544170589864
35214,1699000,1751063.88,3.064383755150082
29149,1400000,1481289.0,5.806357142857143
20305,998000,938021.0,-6.009919839679359
12857,838000,877729.0,4.740930787589499
51417,610000,639221.88,4.790472131147542
13160,845000,1032861.8,22.23216568047338
35728,1738000,1734036.0,-0.22807825086306097
6894,718000,773341.42,7.707718662952652
6898,718000,755404.44,5.209532033426176
5491,695000,718458.0,3.375251798561151
15210,895000,899640.88,0.518534078212291
21148,1029900,1021009.0,-0.8632876978347412
11367,799999,1000968.79,25.121255151568946
13971,865000,818444.57,-5.3821306358381555
20353,998999,1056446.9,5.7505462968431305
25706,1242000,1457351.0,17.339049919484705
49658,585000,607470.0,3.8410256410256407
37551,1935000,2021152.45,4.452322997416018
26650,1283000,1468862.19,14.486530787217456
27721,1330000,1363348.88,2.507434586466157
53005,630000,649423.2,3.0830476190476115
2508,649500,584772.0,-9.965819861431871
52145,620000,674323.8,8.76190322580646
23141,1115000,1317469.24,18.158676233183858
5690,698900,711809.6,1.8471312061811387
43059,514000,529635.0,3.041828793774319
8248,740000,839356.86,13.4266027027027
26469,1275000,1326105.33,4.008261176470594
48593,569900,559081.0,-1.898403228636603
21409,1042000,1196120.0,14.790786948176585
4823,684900,751953.8,9.790305154037092
17585,918900,898151.0,-2.258025900533246
13809,860000,861657.58,0.1927418604651114
45732,7600000,7848882.0,3.274763157894737
49938,589000,731692.5666666665,24.226242218449325
21771,1055000,967264.89,-8.316124170616114
36733,1830000,1447596.52,-20.896365027322403
33399,1573000,1564910.23,-0.5142892561983483
16783,899000,970817.99,7.988652947719688
12485,829800,769634.86,-7.250559170884552
22213,1077000,1041742.46,-3.2736805942432716
25688,1240000,1166320.0,-5.941935483870968
2157,645000,653770.18,1.3597178294573722
12695,833900,845080.0,1.3406883319342846
49838,588000,619537.0,5.36343537414966
36113,1775000,1311168.0,-26.13138028169014
34161,1620000,1629440.52,0.5827481481481493
33147,1553000,1442758.0,-7.098647778493239
48099,560000,560549.0,0.09803571428571428
18918,955000,919049.0,-3.7645026178010474
14320,872600,935259.6,7.180793032317211
17603,919900,889254.0,-3.3314490705511473
10308,780000,698721.5,-10.420320512820513
9925,772000,761482.0,-1.3624352331606218
41667,2888000,2535330.3,-12.211554709141282
7374,725000,743157.99,2.504550344827585
32391,1500000,1606042.52,7.069501333333335
20346,998900,1031973.0,3.310942036239864
16923,899900,1259246.3,39.931803533725976
3843,669000,677032.6,1.200687593423016
17161,903000,723696.0,-19.856478405315613
41327,2750000,2676092.0,-2.6875636363636364
17384,910000,815265.39,-10.410396703296703
23550,1140000,1063392.0,-6.72
26203,1260000,1194747.0,-5.178809523809524
29713,1438000,1310292.8,-8.880890125173849
41992,3000000,1868784.0,-37.7072
54088,427500,491690.0,15.015204678362574
15428,470000,477916.17,1.6842914893616987
38370,2060000,2599859.3,26.206762135922325
8845,750000,768078.0,2.4104
36887,1850000,1911782.46,3.3395924324324304
11050,795000,854043.2,7.426817610062887
50731,599900,565280.83,-5.770823470578437
35029,1685000,1658911.04,-1.5483062314540037
51756,615000,615750.64,0.1220552845528478
48303,565000,585188.0,3.5730973451327435
25353,1225000,1294100.92,5.640891428571423
37858,1980000,1956207.71,-1.20163080808081
18840,952000,1037730.57,9.00531197478991
50511,598000,551374.42,-7.796919732441465
54031,425000,461366.0,8.556705882352942
10295,779900,820341.11,5.185422490062827
8056,738000,712860.94,-3.406376693766945
30888,508000,536110.0,5.533464566929134
29911,495000,660449.0,33.424040404040404
34484,1648888,1509122.39,-8.476355580245603
43685,521000,521851.0,0.1633397312859885
27477,1318000,1423393.0,7.996433990895296
9249,758000,954733.52,25.95429023746702
7676,730000,906672.0,24.201643835616437
20778,1010000,1244807.5,23.248267326732673
4978,686000,631463.2,-7.949970845481056
15022,889000,802299.98,-9.752533183352083
54456,436000,472205.0,8.303899082568806
27423,1312000,1118210.0,-14.770579268292682
6990,720000,741981.0,3.0529166666666665
45472,5770000,6075247.48,5.290250953206247
36102,1773000,2420540.0,36.52227862380147
5434,693888,707725.84,1.9942469101641718
39245,2228000,2135563.2,-4.148868940754031
25961,1250000,1277936.0,2.23488
32296,1500000,1514899.0,0.9932666666666666
48065,560000,533052.0,-4.812142857142857
2162,645000,660845.0,2.4565891472868215
6036,700000,673344.0,-3.8080000000000003
397,447000,480040.0,7.391498881431767
39317,2250000,2037338.62,-9.451616888888884
16046,480000,490060.19,2.0958729166666674
34993,1680000,1567688.57,-6.685204166666662
15110,890000,940494.25,5.673511235955056
37547,1935000,1711628.0,-11.54377260981912
24512,1188000,1068655.0,-10.04587542087542
2372,648000,609890.0,-5.881172839506172
3087,655000,656930.0,0.29465648854961835
48304,565000,575650.05,1.8849646017699198
50777,599999,701616.0,16.936194893658158
37986,1998000,2029141.52,1.5586346346346356
33527,1580000,1272065.0,-19.48955696202532
45636,6800000,7245580.62,6.552656176470589
1814,639900,543822.05,-15.014525707141734
15583,473000,482819.88,2.0760845665961956
35269,1699800,2002490.57,17.80742263795741
29491,1420000,1443292.88,1.6403436619718232
35671,1729900,1824666.64,5.478157118908602
27022,1299000,1113692.32,-14.265410315627399
13774,859900,873500.0,1.5815792534015585
26368,1270000,1647194.0,29.70031496062992
30948,509900,517257.56,1.4429417532849573
20503,999900,983642.0,-1.625962596259626
34449,1645000,1606778.0,-2.3235258358662616
18266,938800,948800.0,1.0651896037494673
11663,808000,754677.99,-6.599258663366338
7503,728000,624800.98,-14.175689560439563
18272,938800,1044973.0,11.30943757988922
23669,1149000,1273369.0,10.824107919930375
25856,1250000,1376753.04,10.140243200000002
27145,1300000,1606478.0,23.57523076923077
45114,4680000,5144666.88,9.928779487179485
42625,3400000,3251888.0,-4.3562352941176465
32497,1510000,1670917.76,10.656805298013246
26800,1290000,1381470.0,7.090697674418604
52641,626000,592835.96,-5.297769968051124
13610,855000,784777.0,-8.213216374269006
32009,1490000,1648865.75,10.662130872483221
29488,1420000,1307607.0,-7.915
43912,525000,522122.8,-0.5480380952380974
30952,510000,497777.0,-2.396666666666667
39800,2340000,3624569.0,54.89611111111111
27447,1315000,1682992.02,27.984184030418252
49142,577500,563890.42,-2.356637229437222
4328,676500,668360.0,-1.2032520325203253
10103,775000,791266.93,2.098958709677426
22318,1080000,972876.64,-9.918829629629629
6782,715000,724832.6,1.375188811188808
25288,1220000,915144.08,-24.98819016393443
49546,583000,607732.5,4.242281303602058
40645,2540000,2628561.33,3.4866665354330735
35744,1738800,1658952.0,-4.592132505175983
37158,1880000,1856393.5,-1.2556648936170212
39954,2380000,2164321.0,-9.062142857142858
19019,959900,970581.0,1.1127200750078134
6510,710000,683778.0,-3.6932394366197183
13614,855000,922507.0,7.895555555555555
43574,520000,533889.14,2.6709884615384643
9110,755000,813130.0,7.69933774834437
40935,2620000,2049568.0,-21.772213740458017
33100,1550000,2050825.0,32.311290322580646
16623,490000,590766.0,20.564489795918366
2936,653000,656066.0,0.46952526799387445
19508,975000,951273.0,-2.4335384615384617
20017,989900,1009700.0,2.0002020406101626
46731,539000,548390.0,1.7421150278293136
37984,1998000,1571005.76,-21.371083083083082
7986,736000,675198.5,-8.261073369565217
